wallet_address,rank,first_timestamp,last_timestamp,transactions,amount_btc,balance_btc,total_fee,first_block,last_block,last_updated,price_usd,transaction_value_usd,transaction_type,portfolio_pct,timestamp
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-06-06 09:04:23,2024-06-06 09:04:23,c0e4d2c9ffa1502fc670b79c7940c813cc62e15deb07c069b35eff93034a9275,0.00103909,0.00103909,6.091e-05,846720,846720,2025-07-25 21:20:40.768923,70836.0,73.60497923999999,buy,100.0,2024-06-06
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-06-27 06:41:54,2024-06-27 06:41:54,a935a1b9daa370737fdabc4b77549aa042678c0e77be083e9282a3ddf5ada15b,4499.99948477,4500.00052386,1.523e-05,849659,849659,2025-07-25 21:20:40.768923,61803.0,278113468.15724033,buy,99.99997690911381,2024-06-27
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-08-09 14:56:59,2024-08-09 14:56:59,0a994b5240f6b7af8e92aa203beb4e8a9c31609304ee06433438e0fe8c2e0257,4999.99948646,9500.00001032,1.354e-05,856041,856041,2025-07-25 21:20:40.768923,60970.0,304849968.68946624,buy,52.63157348450971,2024-08-09
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-09-27 18:55:36,2024-09-27 18:55:36,0a9a0def690c1680dd7211358b2c24e93f80d5d46608ba62f8db82ff0f1465e5,-1700.00001003,7800.00000029,1.003e-05,863110,863110,2025-07-25 21:20:40.768923,65928.0,-112077600.66125785,sell,21.794871922651218,2024-09-27
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-10-02 14:00:18,2024-10-02 14:00:18,a86e42764081d08312f384c7bdc4c6d64101b34340ab0c1802077238209e1e3d,1.0,7801.00000029,5.02e-06,863821,863821,2025-07-25 21:20:40.768923,60785.0,60785.0,buy,0.012818869375244525,2024-10-02
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-10-04 14:05:49,2024-10-04 14:05:49,27630c35fd25c7ce21692b17009f407dcee1652dcc604c52e88fffebd897f399,659.99829036,8460.99829065,3.22e-06,864131,864131,2025-07-25 21:20:40.768923,62191.0,41045953.67577876,buy,7.800477765009652,2024-10-04
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-10-22 14:34:32,2024-10-22 14:34:32,98c06e4b68f15607832845bd5f7dbee49917aa6ce9ad49c51af507f353feec9d,2299.99897631,10760.99726696,2.369e-05,866853,866853,2025-07-25 21:20:40.768923,67405.0,155031430.99817556,buy,21.373474216667596,2024-10-22
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-11-07 08:35:57,2024-11-07 08:35:57,c5deecef4639e5a2a9eb029941af0803af475134db6cd7cfb648d2aa4a58139f,1000.0,11760.99726696,2.699e-05,869252,869252,2025-07-25 21:20:40.768923,75864.0,75864000.0,buy,8.502680319544718,2024-11-07
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-11-12 10:42:39,2024-11-12 10:42:39,d75fff6f8abe5fdcbf3569d429cfedd12fc0b443f87919f5f9687940fa0d6895,3.3e-06,34756.48224583,1.13e-06,879303,879303,2025-07-25 21:20:40.768923,88007.0,0.2904231,buy,9.494631754328149e-09,2024-11-12
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-11-13 13:28:28,2024-11-13 13:28:28,e9e3c0fbfe53eac62b7cad98923591ca2fb2d8c322c9858a9c4cc459d9903ddd,-1000.00003656,10760.9972304,3.656e-05,870132,870132,2025-07-25 21:20:40.768923,90488.10007497849,-90488103.38322343,sell,9.292819384201522,2024-11-13
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-11-20 07:47:04,2024-11-20 15:35:28,"187569fe25dc05bc4c7048153cb3d1a5f334e0239d90a5a653fab5d87c9fc985,88d87fa21fc844a87196a75858a79c623a1f544325752ecd793dd79244ce6ab1,01067d4fa194e3e5269b12743826817ea1847866d91884130d8790a4d0b40d12",21399.99017931,32160.98740971,0.0013649299999999999,871163,871205,2025-07-25 21:20:40.768923,94217.02229634202,2016243351.865551,buy,66.54021503347545,2024-11-20
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-11-21 08:33:32,2024-11-21 16:54:32,"d65881d9499b7a0b1cb0821f31af95778577945b30cc012c50c9f19e93c331e1,3d4878f8e2d2c600d0ae28eb4de5ae6bdb186bbc0bd32bdefe672a49f2561c19",10495.495,42656.48240971,0.00266302,871311,871358,2025-07-25 21:20:40.768923,98509.11859102432,1033901961.626503,buy,24.604689386227697,2024-11-21
bc1qzwhw94uldd3c8736lsxrda6t6x56030f8zk8nr,8.0,2024-11-22 08:55:23,2024-11-22 12:53:57,"9a9fd0826baac51750ac6bf1b2950e6202b2b0499460e1b0232b4d5d3660ef22,d2d1e4d15d8507c4fb4f510af95e8afbc785643767cc904164ab3cf9a6d9bbb5",1200.0,43856.48240971,6.268e-05,871467,871493,2025-07-25 21:20:40.768923,98927.494945534,118712993.9346408,buy,2.736197556360141,2024-11-22
