wallet_address,rank,first_timestamp,last_timestamp,transactions,amount_btc,balance_btc,total_fee,first_block,last_block,last_updated,price_usd,transaction_value_usd,transaction_type,portfolio_pct,timestamp
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2011-04-02 22:18:45,2011-04-02 22:18:45,1a31ef2da9c0ff5f8d4b14eee2d7043915e1c506221686937ba87acdf44bb623,10000.0,10000.0,0.0,116384,116384,2025-06-19 17:08:07.239615,,0.0,buy,100.0,2011-04-02
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2013-10-12 16:14:31,2013-10-12 16:14:31,ca44caf712eb2b6b5a2f2681d7056504523503375b0e7af921621b06195265dc,1e-08,10000.00000001,0.0001,263156,263156,2025-06-19 17:08:07.239615,126.5,1.265e-06,buy,9.999999999989999e-11,2013-10-12
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2013-11-25 05:30:44,2013-11-25 05:30:44,886e8fe3e890d7e8f07e713a2ea6bec94a0a7c83b1bc416a6cf6eb19a185af9b,0.0001,10000.00010001,0.0001,271380,271380,2025-06-19 17:08:07.239615,782.8,0.07828,buy,9.999999899990002e-07,2013-11-25
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2013-11-26 02:07:12,2013-11-26 02:07:12,0a8c69e1bf0e7056f817bbd8c3af32a6dbc6cccbc801f07629b844c834e15d6e,0.0001,10000.00020001,0.0001,271539,271539,2025-06-19 17:08:07.239615,849.6,0.08496000000000001,buy,9.999999799990004e-07,2013-11-26
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2013-12-02 10:42:30,2013-12-02 10:42:30,48801d2cb899cce03cb6cd0c322ba80d8ad5c68c1874d655b9aa6bbc055402f7,0.0001,10000.00030001,0.0004,272647,272647,2025-06-19 17:08:07.239615,998.1,0.09981000000000001,buy,9.99999969999001e-07,2013-12-02
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2013-12-25 21:26:40,2013-12-25 21:26:40,c3e8d8af847ca9b3536076b929379afb4d5e7400d8c0b7c1059b9983be6a4ca9,0.000269,10000.00056901,0.0005,276944,276944,2025-06-19 17:08:07.239615,,0.0,buy,2.6899998469363184e-06,2013-12-25
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2014-02-06 19:05:19,2014-02-06 19:05:19,9870507814e32f30ce6d3edeb0fb7f28bc3eff2fba932bb357cf77cc0d7c06a4,0.00777,10000.00833901,0.0001,284499,284499,2025-06-19 17:08:07.239615,771.6,5.995332,buy,7.769993520594632e-05,2014-02-06
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2014-03-27 10:40:24,2014-03-27 10:40:24,15b51b1a650424805a0f38345039eddaa4cc2a121bc3e3f003ec821cb8a8bad0,5.5e-05,10000.00839401,0.0001,292697,292697,2025-06-19 17:08:07.239615,498.5,0.0274175,buy,5.499995383298376e-07,2014-03-27
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2014-06-17 14:45:24,2014-06-17 14:45:24,549fad043dad9b7eb052f1ea03a5decfba41ea657d5a1931a7b085e7be3ba8ed,0.0001,10000.00849401,0.0001,306336,306336,2025-06-19 17:08:07.239615,614.3,0.06143,buy,9.999991505997214e-07,2014-06-17
1KbrSKrT3GeEruTuuYYUSQ35JwKbrAWJYm,42.0,2014-07-29 18:39:12,2014-07-29 18:39:12,9cc3b6c6bf3f9c445d461eca8b090d70ad4934c1cff9c9b72ccad7693137c4e4,0.0001,10000.00859401,0.0002,313042,313042,2025-06-19 17:08:07.239615,575.0,0.0575,buy,9.999991405997385e-07,2014-07-29
