wallet_address,timestamp,hash,amount_btc,balance_btc,fee,block_height,price_usd,transaction_value_usd,transaction_type,portfolio_pct
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2019-03-21 08:09:39,be3bb56960c42b49a327574a2f5a2da4b0545b918d8588adb0be448c1f8f25c8,5.46e-06,19517.41728979,2.92e-06,568098.0,4044.8,0.022084608000000002,buy,2.7975012876607653e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2019-03-31 01:44:13,24ce79cd770e7b0aefd5971492ea058f5237b314088e7779b3425561f8adfc06,8.88e-06,19517.41729867,4.05e-05,569526.0,4167.6,0.037008288,buy,4.549782311927675e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2019-06-18 12:39:33,786cf1ab0510eea36a1c84cd7a32462e1617ba33b8d096ccc01ac3ddd1b5a26b,7.77e-06,19517.41730644,0.00092923,581257.0,9095.9,0.070675143,buy,3.981059521351833e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2019-07-23 10:25:59,8163009e0c5a75c481593a75dda410389d04cb1973f8809b3d66baeba2aa9baf,5.47e-06,19517.41731191,0.0016814,586651.0,9854.9,0.053906303,buy,2.8026249132163986e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2019-09-18 18:29:01,4efddedbeb410bee39c135d519f233950b66d18d49a22d37957dbd17f518ba21,1e-05,19517.41732191,8e-06,595490.0,10185.0,0.10185000000000001,buy,5.123628723547418e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2019-10-11 08:09:16,4f2f997b2a9c7efd54df8ab97190125a27ec979fca562175c21da5555912b34d,-1994.18469472,17523.23262719,0.00029999,598883.0,8280.0,-16511849.2722816,sell,11.380232957848854
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2019-10-21 09:40:12,f0c871afaaca57fb82a124e88e6d0cfaf9f8badcac005cd232432d63d94045b5,-4500.0003,13023.23232719,0.0003,600340.0,8243.9,-37097552.47317,sell,34.55363604782559
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2019-12-11 17:52:37,13847834e3295bb1edcfc6453e81a6c351de860cafff04114b5a4e205ba58bb9,7.77e-06,13023.23233496,8.292e-05,607679.0,7230.7,0.056182539,buy,5.966260756280875e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-03-08 15:47:00,5a18839f3725d7affeeda73661f596ef1a904c8822d67f264939b8a038521c79,6e-06,13023.23234096,3e-06,620819.0,8074.0,0.048444,buy,4.607151161028671e-08
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,2020-03-10 00:06:37,a7330c79e4dbb64db3073c1a9ac4e6afd06b0f4556d4ef8d406a23d8689eeb56,6e-06,13023.23234696,3e-06,621012.0,7913.8,0.047482800000000006,buy,4.6071511589060874e-08
