wallet_address,rank,first_timestamp,last_timestamp,transactions,amount_btc,balance_btc,total_fee,first_block,last_block,last_updated,price_usd,transaction_value_usd,transaction_type,portfolio_pct,timestamp
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2011-05-04 02:10:49,2011-05-04 02:10:49,94c114004992767037ada45be56ebe70550e2ae13b1bfad80007a42bd8334138,10000.0,10000.0,0.0,121719,121719,2025-02-08 21:18:11.529249,,0.0,buy,100.0,2011-05-04
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2011-08-19 06:39:57,2011-08-19 06:39:57,d30e7d0b46ca4dead29069661084ce3f34a0ac2731a737c7ce4a646a5afe5ebf,0.1,10000.1,0.0005,141587,141587,2025-02-08 21:18:11.529249,,0.0,buy,0.000999990000099999,2011-08-19
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2011-10-06 02:26:14,2011-10-06 04:29:43,"48570bc930760f0d12205be3d1d6f943a8604d92c615a262e1a196885476593c,1284703784687113991b47364229dc40cdeb184e13fb34453c87d982d630fddf",0.00101,10000.10101,0.001,148242,148258,2025-02-08 21:18:11.529249,,0.0,buy,1.0099897980930494e-05,2011-10-06
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2011-11-04 17:29:47,2011-11-04 17:29:47,571126e11240a9101565c18c383702157c172a04eec75d3928f39c32d5a9735b,9.15,10009.25101,0.0002,151851,151851,2025-02-08 21:18:11.529249,,0.0,buy,0.09141543149291048,2011-11-04
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2013-07-05 09:51:23,2013-07-05 09:51:23,b41025f471d203013d319436651335618b0d76062bb3074fbf8fadfeae58bdde,0.001,10009.25201,0.0001,244898,244898,2025-02-08 21:18:11.529249,66.3,0.0663,buy,9.990756542056533e-06,2013-07-05
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2013-08-19 22:12:55,2013-08-19 22:12:55,89fb03bd9ee6e662708768ff1cdf43237d1d2f9d69e95b3dca5d8c26b17bf1c9,1e-08,10009.25201001,0.001,253087,253087,2025-02-08 21:18:11.529249,102.3,1.023e-06,buy,9.990756542046553e-11,2013-08-19
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2013-08-31 00:00:25,2013-08-31 00:00:25,926535a8dc3defdad56122b433ff781a80c97b4bdec013e47ef04a6a8d36a9dc,0.0001,10009.25211001,0.0005,255139,255139,2025-02-08 21:18:11.529249,129.5,0.012950000000000001,buy,9.990756442231335e-07,2013-08-31
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2013-10-12 16:14:31,2013-10-12 16:14:31,d83baf556a1e74f7c11893877c4bef98602e683a7fd4840f5230fd30f7eaf334,1e-08,10009.25211002,0.0001,263156,263156,2025-02-08 21:18:11.529249,126.5,1.265e-06,buy,9.990756442221354e-11,2013-10-12
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2013-12-02 10:42:30,2013-12-02 10:42:30,48801d2cb899cce03cb6cd0c322ba80d8ad5c68c1874d655b9aa6bbc055402f7,0.0001,10009.25221002,0.0004,272647,272647,2025-02-08 21:18:11.529249,998.1,0.09981000000000001,buy,9.990756342406141e-07,2013-12-02
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2013-12-25 21:43:05,2013-12-25 21:43:05,d1d1cc8166c62a796a14242fdc36a976bfc50493bc7fea94b914c76b479c9a3c,0.000269,10009.25247902,0.0005,276945,276945,2025-02-08 21:18:11.529249,,0.0,buy,2.6875133838799678e-06,2013-12-25
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2014-02-06 19:05:19,2014-02-06 19:05:19,73a577ce787aa22c0f4b9e24dc682c3b91e7751470176aeb974b70a8f3fb2f12,0.00777,10009.26024902,0.0001,284499,284499,2025-02-08 21:18:11.529249,771.6,5.995332,buy,7.762811443293979e-05,2014-02-06
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2014-03-27 10:40:24,2014-03-27 10:40:24,564c1ad7ffc56b15a8a28fd2b82dc6429296df1e01a5993de84d285cdcef1379,5.5e-05,10009.26030402,0.0001,292697,292697,2025-02-08 21:18:11.529249,498.5,0.0274175,buy,5.494911544853166e-07,2014-03-27
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2014-07-29 18:39:12,2014-07-29 18:39:12,9cc3b6c6bf3f9c445d461eca8b090d70ad4934c1cff9c9b72ccad7693137c4e4,0.0001,10009.26040402,0.0002,313042,313042,2025-02-08 21:18:11.529249,575.0,0.0575,buy,9.99074816355434e-07,2014-07-29
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2014-08-30 13:20:52,2014-08-30 13:20:52,e623219efa4eb268787797731c6f49b77470b29717ff744a6a6948368ac8f1e1,0.0001,10009.26050402,0.00012152,318248,318248,2025-02-08 21:18:11.529249,499.0,0.0499,buy,9.990748063739294e-07,2014-08-30
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2014-09-07 00:31:10,2014-09-07 00:31:10,47cfdc8448109c2b9dd792be56652e8174560b97eb1ca06b73a99c70e533fea2,1e-05,10009.26051402,0.0004,319467,319467,2025-02-08 21:18:11.529249,479.7,0.004797,buy,9.99074805375779e-08,2014-09-07
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2015-01-17 09:52:27,2015-01-17 09:52:27,d11bc0c21989adac63fba36a2c9a710011e30b8bd4342c25ad02bbb8f500ab0e,0.0001,10009.26061402,0.0001,339321,339321,2025-02-08 21:18:11.529249,201.2,0.02012,buy,9.990747953942744e-07,2015-01-17
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2015-01-28 13:14:33,2015-01-28 13:14:33,"8663b52719fa852c16331accc622f01a160d11da69f5840f2327aaa49878b3ab,1720d776ff374d6be4ea726f0b67f5024bcb5ebfc0fe19af50a6bedcdb4f32d2",0.00020006,10009.26081408,0.0004,340849,340849,2025-02-08 21:18:11.529249,236.1,0.047234166,buy,1.998748995715809e-06,2015-01-28
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2015-03-09 18:19:55,2015-03-09 18:19:55,b0ba43ac0f0d0bec717d14ce2f11e22586dab374d77fa39b6e11b1dee9dea360,0.0001,10009.26091408,0.0001,346882,346882,2025-02-08 21:18:11.529249,291.0,0.0291,buy,9.99074765443773e-07,2015-03-09
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2015-04-01 19:23:12,2015-04-01 19:23:12,b3f20f69914fd1a6ec20eb71ac825f9b15c86f29c2612378e703870e7a4115e2,0.0005,10009.26141408,0.0002089,350272,350272,2025-02-08 21:18:11.529249,246.9,0.12345,buy,4.995373577681281e-06,2015-04-01
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2015-04-02 17:52:36,2015-04-02 17:52:36,a45febacfe256008d9d3d993869166e5438e3036164cfc7e3ac2e494fa5f27be,0.0005,10009.26191408,0.00020498,350408,350408,2025-02-08 21:18:11.529249,253.2,0.1266,buy,4.9953733281437215e-06,2015-04-02
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2015-11-25 00:47:46,2015-11-25 00:47:46,77bfb2a8098508646980195c7885baf710c1b30b83cfb7432c6de01a1afe1bc7,0.000135,10009.26204908,0.0001,385201,385201,2025-02-08 21:18:11.529249,329.9,0.0445365,buy,1.3487507804075178e-06,2015-11-25
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2016-01-07 06:02:34,2016-01-07 06:02:34,00082718d96fd32f96482a7b1e73639fe7b91e83f5ce4361b5467e3049801fab,0.0001,10009.26214908,0.0001,392129,392129,2025-02-08 21:18:11.529249,459.0,0.0459,buy,9.990746421722156e-07,2016-01-07
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2016-01-21 13:38:28,2016-01-21 13:38:28,b048e1efa42b4e2f63ffd00561f65ec0f192c386863ea847ef5b4da714585be1,0.0001,10009.26224908,0.0007,394303,394303,2025-02-08 21:18:11.529249,411.0,0.041100000000000005,buy,9.990746321907141e-07,2016-01-21
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2018-05-01 07:05:05,2018-05-01 07:05:05,12d0e064d86792b167bc6719bca8f2163280481d5a2b55c312c67ee9acda6522,0.0001,10009.26234908,1.972e-05,520696,520696,2025-02-08 21:18:11.529249,9067.0,0.9067000000000001,buy,9.99074622209213e-07,2018-05-01
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2018-05-08 09:39:14,2018-05-08 09:39:14,82e0a8523f8e0d54a0729b0d06916d9c22b5128bb680729783dafc030d257b13,6.66e-06,10009.26235574,9.232e-05,521737,521737,2025-02-08 21:18:11.529249,9184.7,0.061170102000000004,buy,6.653836979486003e-08,2018-05-08
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2018-05-21 05:24:36,2018-05-21 05:24:36,763399427209efd58054a70e6e2050fab6d139d81c32f0006dc3374d55e872a8,3.3e-05,10009.26238874,3.451e-05,523643,523643,2025-02-08 21:18:11.529249,8393.4,0.2769822,buy,3.296946240226814e-07,2018-05-21
1f1miYFQWTzdLiCBxtHHnNiW7WAWPUccr,35.0,2018-05-29 07:01:43,2018-05-29 07:01:43,4bc95b178a4345f4245ed959309ecbc3c38585e0d53205abd09434a21e93ba62,1e-05,10009.26239874,1.13e-05,524924,524924,2025-02-08 21:18:11.529249,7460.0,0.0746,buy,9.990746172523995e-08,2018-05-29
