wallet_address,rank,first_timestamp,last_timestamp,transactions,amount_btc,balance_btc,total_fee,first_block,last_block,last_updated,price_usd,transaction_value_usd,transaction_type,portfolio_pct,timestamp
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-01-13 05:36:48,2023-01-13 06:07:26,"8f285c9a04851fc565a7f256be1c09db2a706d021b217dfecd2305c74790f0a2,34486812c7e6595c9e472d9f607cb5717f88e6013c2bfed75dd7c85913a19bec,099c37d09cc383bf3c91f9b0e94d565a02001d98b89385fac55515eab1ac4cef,f848f7e1ddde73530529798cfee0b1527a4dde89f8e6d59065b9c85b32643936",5545.77383536,5545.77383536,0.00024553,771695,771702,2025-07-16 17:58:15.474885,19933.0,110543909.86023088,buy,100.0,2023-01-13
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-02-02 08:38:08,2023-02-02 08:38:08,525f377d50f4373eb5f1c78ce1f8531c912f6c1d156512fe88edd7db0eff10ea,675.08686035,6220.86069571,9.931e-05,774705,774705,2025-07-16 17:58:15.474885,23485.0,15854414.915319752,buy,10.85198485179953,2023-02-02
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-04-13 09:22:00,2023-04-13 12:55:33,"536175620d157274b9030e175d9adcee643c2209b0e0cae840202a41c8de363a,f1cd6969d95db1429bf7530c4397a7f56a1c34e12785e431f43fb096ea818d16,bde40f4bc641f51b32ff28067a5462f517688984228ed8fb727d2569ea7fb20b,c8101bfc35959441630a5fa0914eec9930ddec5768ffb398da3b9767135003fe,b0c611429317f9a770756b3e0d2ec47ff852f5e0ad2eb366bd7e8ddc25683d45",-12.535777399999999,6208.32491831,0.00070025,785195,785220,2025-07-16 17:58:15.474885,30389.0,-380949.7394086,sell,0.20191883583651785,2023-04-13
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-05-11 08:38:09,2023-05-11 09:06:11,"b2e2473729b7c330bbd1a752b5a25ecce459167d438ef2c623e51d6f538bba09,eda30f63640e09b65c8dafb801b6182e0c5b05c839d703f44c3ff90b1703b44d,88284392d8a0a62f8baf32f88cfd8b7aba04c08f487464434bb81024dcd8eb79,c9bde7f4f66de7ed7e51c9be32ad027c6ffb21c755175d9f84fb2f49d3b4a736,1dd9afaf600e9ffbd06d6a30a48110756439e0834451686c6c76b3669c3d80ef,476c21a3d8cc0d36c6097e4e50bab290f87d185f384b1c2d24af817d996eb467",275.77,6334.09491831,0.03610806,789224,789227,2025-07-16 17:58:15.474885,27016.0,7450202.32,buy,4.353739619575801,2023-05-11
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-06-13 09:33:45,2023-06-13 16:20:42,"8dbe511f953d10578efc4c3410ce43795308806c0274d4b4b5e2bb1bb8b97dad,14ff94acb8fb247ff2105dba00c5eda9c2eb0d46c100eca15f2a8e941d36a485,3f1bb12a5a240d3e6bbff44a116d03c6142cdb01e9067e1dded381c40789ddf5,1a0ebb41768fce70a8bdea9bcec55de047efa0cd0debebbcd05cda22af3869b0,578048c3562ab4df403b152713626a63e5e9ad1ad099608011f423df7e9e3b2e,7784192162aa3032dafa0037c58e5fbb3a3c7b3a5233ef2f9be61e12bc536544,f1f3d7eb170da4baed0f59fb8e26a1b5099c3325a2f4d3dbaec8d1378ba47d67,fe510b60e0d7acd054cd307257e7a1b1b3a6f6fb05af4f00df6c9359ba86291a,6053f85f3a35ca22eb058ebd3986d51401b7035b69204b59ccc010e88285de45",228.763006,6712.85792431,0.00214713,794165,796955,2025-07-16 17:58:15.474885,25941.0,5934341.138646,buy,3.407833274283308,2023-06-13
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-08-01 01:25:52,2023-08-01 02:56:42,"071709ab642394aabf3455f81ad2faefc41418291c0e6896759e311b2ac5f496,9c0dc4320f9ef2d8f0cab9f8ce42e0d1e27d4af3452b92e6790ad55a6d5972e6,8e950e334722b6222038e39431c30287bf16d0eb96f10f10a914c9872d825f36,bdde0b61511d382767fdf9a8dd523c7c9796f5de9c45613a74cfe6b3ea465ee3",121.97,6834.82792431,0.00061361,801135,801141,2025-07-16 17:58:15.474885,29746.0,3628119.62,buy,1.7845365143163177,2023-08-01
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-08-17 07:25:57,2023-08-17 07:55:05,"f3da5343e27e6e6741763311d6f3de9f3779b18980511ac7aa17bccc9e20ca4c,2b7d50a7d7c3506b99ab48980af5bda07b24172444af0554a175d8539bf70f4f,680867286bde7fbef13a6d5182ee428a0f6126fbd44d6a97bea0da56e4ac492c,d9d5d9646b1b5b487fac1807374a1903a57d228c4ebb32dcc86cf251cad8e926,c9159782dc8b320fc81f8d872239c7c6136729c8be916289c3189fde6366a6c6",136.1309,6970.95882431,0.00058801,803578,803585,2025-07-16 17:58:15.474885,26661.0,3629385.9249,buy,1.9528289211129364,2023-08-17
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-09-15 06:47:28,2023-09-15 08:42:43,"963ac8a86df7cdf3af57e69b08b3b174e584f35eb0b2755fbc09d6043c03ee91,f5b42b98b9093f3a19fca0d5cb117cf96b1070aa886d005cfc955d22ef74a5f9,b71e96fbe479d8a5ee1251779f0f81504cf3b0985538782474a8bab1ae67279b,133d502ed04e0c1023332f70038bf5cae68a9519eae3987f1f3d927ace8ca042,58d09c2bb7f92104f4c3ba129edb7b00afda2f30de33409e5206450779bf4bbe,d8faedd591f6723a47eac85ff55c7bac9fa12508cad7997de0181c601157c3a0,6d7fd5d9c19b6c24539c0171c96223c21bdfe260fb4a878cc214291ac0238fc1",303.2677,7274.22652431,0.00256815,807760,807778,2025-07-16 17:58:15.474885,26625.0,8074502.5125,buy,4.169071433045132,2023-09-15
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-09-26 20:03:36,2023-09-26 20:03:36,26f648310b9f4d8d07d6fff003ecce729631882955cc6b339835e8153ae87af0,6e-06,7274.22653031,2e-06,810394,810394,2025-07-16 17:58:15.474885,26244.0,0.157464,buy,8.248299630207286e-08,2023-09-26
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,29.0,2023-10-18 07:01:19,2023-10-18 07:50:35,"6e86133b16effa2456b7531cc3c2f34b0393d76297032be6aa224dc9caa7ecfb,9e279acb581ec0e6aa183974bcd7f5919745268ec993e5ca643a909034555586,cb3e2ee53aa0a8389e6e54d467c278f1e9e4dfdfd3fc3041f8c885abbba84f32,62fd7ea222c9b9e3334d56f82c3c520c7e9c0a10fe627a3e2a8ff7f45e796c1a,42b074ca85b5c3c51acd4c276a0c89371e4ee111e60540f8571be13c7cdaf5de,b9aa9ad4820897419544a3d772f3bfbd4146f5e140eade42aa6614915a5ee407,956e9b91cba824f5f688d4440848e06f79fad5ac6cef0fe32e0249ab094eda5b,b80e487024f8c1a530176816bac0d4bd9d218710689ad42c7725af8ed2048138,fd6a334f2161face8dd95545936943299a3c4fe13aca3e88793499fda745c9f3,f75b9b381f0c6a69ec1b7a271ae4fe2a26e2b4ef152460111a02be6abd92cfdb,339094c3f7adae94a3484301c7aa6149f2355dfc7ae726fc5ac491aca3287a1b,98362d84542a628adb47fd88f49bc1ef1903f3ed305b02c85c8072f4b15b3baf",349.2896,7623.51613031,0.00205987,812723,812728,2025-07-16 17:58:15.474885,28332.0,9896072.9472,buy,4.581738846347749,2023-10-18
