wallet_address,rank,first_timestamp,last_timestamp,transactions,amount_btc,balance_btc,total_fee,first_block,last_block,last_updated,price_usd,transaction_value_usd,transaction_type,portfolio_pct,timestamp
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2022-11-02 07:44:31,2022-11-02 10:19:45,"43b6e0499fadae8d3edcb3572051210c218a40f02fbeddc5c54d8c816c2413a3,d6894a90a83dc6433991a163efd4be9aa26a2bb7edc162635bdff8be67787245",0.00466704,0.00466704,7.809e-05,761380,761392,2025-07-16 23:24:05.536919,20168.0,94.12486272000001,buy,100.0,2022-11-02
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2022-11-04 13:46:15,2022-11-04 13:57:20,"2c08e6402fb52edc7453994adf6c01e00f0192cca94e0176db73f14758ad4343,29e5a6f50aa8439ee4404faeafc15f27d7f4b3a4d042d01d3fc094d67dbe5927,d24f2274899aae84e88f59634e1185e4fe6fc354fcda0f338b7b9b9d03d70e24,44440c43ce96891cfc469fa5ae212bd9541efcaf3608c1ab6375d284bac6ad86",10000.00289275,10000.00755979,0.00045620000000000003,761697,761699,2025-07-16 23:24:05.536919,21168.0,211680061.23373199,buy,99.99995332963529,2022-11-04
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2024-01-17 19:51:00,2024-01-17 19:51:00,c0e5659faac274070eab0b8d80fdf7dcfddf9f850c7cdf8fd5f416e3a6e60cb3,5.46e-06,10000.00756525,0.0001616,826173,826173,2025-07-16 23:24:05.536919,42778.0,0.23356788,buy,5.459995869376625e-08,2024-01-17
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2024-01-28 19:18:13,2024-01-28 19:18:13,540d06a56e55eb431a457fff5407f21546cd8fc8ada42596a1f5cae0d1da5ca8,8.4e-06,10000.00757365,0.00012047,827836,827836,2025-07-16 23:24:05.536919,42047.0,0.3531948,buy,8.399993638138817e-08,2024-01-28
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2024-02-04 15:28:45,2024-02-04 15:28:45,5e8c2a6f2f738c6d5b2bc4fea7d22956118f891f9489b589715743efc706abb0,5.46e-06,10000.00757911,5.252e-05,828903,828903,2025-07-16 23:24:05.536919,42583.0,0.23250318,buy,5.459995861809077e-08,2024-02-04
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2024-02-20 23:07:12,2024-02-20 23:07:12,674179f12b55938cb7a5c4a2b9b59f7d8242540838a552e943643537eecd5125,5.46e-06,10000.00758457,3.434e-05,831318,831318,2025-07-16 23:24:05.536919,52168.0,0.28483728,buy,5.459995858827922e-08,2024-02-20
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2024-04-27 04:52:58,2024-04-27 04:52:58,c097a280bfed180a99d579053473408b8f0caa1c886bbc819fda65b08d590728,5.46e-06,10000.00759003,0.016116,841047,841047,2025-07-16 23:24:05.536919,63574.0,0.34711404,buy,5.459995855846766e-08,2024-04-27
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2024-08-17 17:54:42,2024-08-17 17:54:42,486d465639f228b7e7a0d9720530c28fe9097126af082812fa3ef39065d4ee92,8.4e-06,10000.00759843,6.15e-06,857211,857211,2025-07-16 23:24:05.536919,59589.0,0.5005476,buy,8.399993617323649e-08,2024-08-17
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2024-12-26 03:48:46,2024-12-26 03:48:46,1362291dcd300dda055a3a2e6f614df6ba900ac9471cf7d5591bcea09627dbc9,5.47e-06,10000.0076039,4.78e-06,876403,876403,2025-07-16 23:24:05.536919,95678.31244565404,0.5233603690777276,buy,5.469995840669863e-08,2024-12-26
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2024-12-30 07:52:14,2024-12-30 07:52:14,319a1a3b7e0131e2266939375f2f9667bfbc61eaa165c8023267da3f05281c02,5.46e-06,10000.00760936,2.82e-06,877017,877017,2025-07-16 23:24:05.536919,92627.28213113276,0.5057449604359848,buy,5.459995845292602e-08,2024-12-30
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2025-01-08 10:17:00,2025-01-08 10:17:00,13ff03e5605ab2570f595113403ea3fde0c369208090f2d482dac5aedf219c3a,5.46e-06,10000.00761482,2.9e-06,878427,878427,2025-07-16 23:24:05.536919,95016.71440989176,0.5187912606780091,buy,5.459995842311446e-08,2025-01-08
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2025-01-28 03:11:55,2025-01-28 03:11:55,da21f11187e3abbc819274abc7297e2d76ce73bf19c2e7de8ab311a2a0f0c6e6,6e-06,10000.00762082,1.94e-06,881138,881138,2025-07-16 23:24:05.536919,101313.11264498268,0.6078786758698961,buy,5.999995427511485e-08,2025-01-28
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,45.0,2025-04-11 11:24:03,2025-04-11 21:23:54,"131ebf854cd5f0f45b81f8f5976f252668d218941867eba224918c4945c339dc,0c6a85c7e331ca4423f668445621e386bd2439498a79c3f4ac25ccf448d3dfc1",1.092e-05,10000.00763174,3.1500000000000003e-06,891920,891979,2025-07-16 23:24:05.536919,83439.28818043756,0.9111570269303783,buy,1.0919991666146281e-07,2025-04-11
