wallet_address,rank,first_timestamp,last_timestamp,transactions,amount_btc,balance_btc,total_fee,first_block,last_block,last_updated,price_usd,transaction_value_usd,transaction_type,portfolio_pct,timestamp
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2017-10-16 23:18:28,2017-10-16 23:18:28,f8967ab1e8770f3c60e701ed7205bca59edf25787785afeb6e6788d89a877fcd,10000.00901595,10000.00901595,0.0008232,490210,490210,2025-06-19 17:08:06.331179,5764.4,57644051.97154217,buy,100.0,2017-10-16
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2018-04-21 00:19:44,2018-04-21 00:19:44,a04642a157ecd207aebe5e4d1360eb42372a0049bd3f2076c1578b08650b90b5,0.00011265,10000.0091286,2.26e-05,519173,519173,2025-06-19 17:08:06.331179,8919.1,1.004736615,buy,1.1264989716641487e-06,2018-04-21
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2018-05-17 21:50:47,2018-05-17 21:50:47,962ecdc8b8dbf6b0eeb3758390bb6b6cf8b0d52b074549e17c4d91264fc3102a,0.00014265,10000.00927125,2.616e-05,523158,523158,2025-06-19 17:08:06.331179,8051.8,1.14858927,buy,1.4264986774574134e-06,2018-05-17
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2018-10-14 09:17:36,2018-10-14 09:17:36,9f2760f5337dd3406c69e638c7f93d59f1adde6aea4da85f9294202dc3dfb9c8,5.55e-06,10000.0092768,2.26e-06,545700,545700,2025-06-19 17:08:06.331179,6335.2,0.03516036,buy,5.549994851380777e-08,2018-10-14
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2018-10-18 19:43:00,2018-10-18 19:43:00,1bf7d6436b54351b5e2e3c58cddf819da933e75e6324fa01359d2a44b4f02c7b,6.67e-06,10000.00928347,2.26e-06,546328,546328,2025-06-19 17:08:06.331179,6613.0,0.044108709999999995,buy,6.669993807931257e-08,2018-10-18
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2018-10-23 11:50:56,2018-10-23 11:50:56,1d6580dcd979951bd600252b741c22a3ea8e605e43168f8452c68915c3ea2bf3,8.88e-06,10000.00929235,0.00085258,547011,547011,2025-06-19 17:08:06.331179,6550.0,0.058164,buy,8.879991748400867e-08,2018-10-23
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2019-03-15 10:39:45,2019-03-15 10:39:45,fc24a9ab4f45135e7b3427e16e04f8d794898980d2c15681865e235359e19cba,5.46e-06,10000.00929781,3.54e-06,567172,567172,2025-06-19 17:08:06.331179,4003.1,0.021856926,buy,5.4599949234004604e-08,2019-03-15
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2019-03-21 08:28:40,2019-03-21 08:28:40,c396ca29d1df959ad9df41770f94bba64696af0326ec49a411ef99e985a7ac5d,5.46e-06,10000.00930327,2.92e-06,568100,568100,2025-06-19 17:08:06.331179,4044.8,0.022084608000000002,buy,5.459994920419306e-08,2019-03-21
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2019-03-31 01:44:13,2019-03-31 01:44:13,24ce79cd770e7b0aefd5971492ea058f5237b314088e7779b3425561f8adfc06,8.88e-06,10000.00931215,4.05e-05,569526,569526,2025-06-19 17:08:06.331179,4167.6,0.037008288,buy,8.8799917308185e-08,2019-03-31
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2019-07-23 10:25:59,2019-07-23 10:25:59,8163009e0c5a75c481593a75dda410389d04cb1973f8809b3d66baeba2aa9baf,5.47e-06,10000.00931762,0.0016814,586651,586651,2025-06-19 17:08:06.331179,9854.9,0.053906303,buy,5.4699949032666084e-08,2019-07-23
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2019-12-11 17:52:37,2019-12-11 17:52:37,13847834e3295bb1edcfc6453e81a6c351de860cafff04114b5a4e205ba58bb9,7.77e-06,10000.00932539,8.292e-05,607679,607679,2025-06-19 17:08:06.331179,7230.7,0.056182539,buy,7.769992754178727e-08,2019-12-11
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2020-03-10 03:27:16,2020-03-10 03:27:16,79998499e0fd44997c1884252acb00752ad48a9f0d9c12593b60ddf28770d2f0,6e-06,10000.00933139,3e-06,621033,621033,2025-06-19 17:08:06.331179,7913.8,0.047482800000000006,buy,5.999994401171225e-08,2020-03-10
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2020-03-29 14:54:32,2020-03-29 14:54:32,8b54b976ae5c9e178ba987975fa00752d057d141bcbab65f4a23d6be20d7ebd3,6e-06,10000.00933739,3e-06,623476,623476,2025-06-19 17:08:06.331179,5892.6,0.0353556,buy,5.999994397571231e-08,2020-03-29
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2020-06-21 08:45:54,2020-06-21 08:45:54,1daa5751b7c72df1eb3d46d90793f0353226186dd2b06bb91bf351a4a421fdef,0.00106448,10000.01040187,4.931e-05,635671,635671,2025-06-19 17:08:06.331179,9298.1,9.897641488000001,buy,1.064478892742894e-05,2020-06-21
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2020-08-04 10:11:09,2020-08-04 10:11:09,a79b970c17d97557357ec0661a2b9de44724440e1c635e1b603381c53ece725d,5.47e-06,10000.01040734,0.00327088,642179,642179,2025-06-19 17:08:06.331179,11184.0,0.06117648,buy,5.469994307190945e-08,2020-08-04
1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,41.0,2020-08-09 00:18:05,2020-08-09 00:18:05,3e2df495fabed31acca499dce82c084a708cfd518b970a09f031073bf289651d,5.47e-06,10000.01041281,0.00282944,642845,642845,2025-06-19 17:08:06.331179,11675.7,0.063866079,buy,5.469994304198861e-08,2020-08-09
