wallet_address,timestamp,hash,amount_btc,balance_btc,fee,block_height,price_usd,transaction_value_usd,transaction_type,portfolio_pct
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2011-05-04 01:28:05,6b3b118e9629b65fe3d8f7b6afe3c846579fb7570f19e2f1d08a9b632553d6f5,10000.0,10000.0,0.17,121713.0,,,buy,100.0
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2013-10-12 16:14:31,ca44caf712eb2b6b5a2f2681d7056504523503375b0e7af921621b06195265dc,1e-08,10000.00000001,0.0001,263156.0,126.5,1.265e-06,buy,9.999999999989999e-11
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2013-11-25 05:30:44,886e8fe3e890d7e8f07e713a2ea6bec94a0a7c83b1bc416a6cf6eb19a185af9b,0.0001,10000.00010001,0.0001,271380.0,782.8,0.07828,buy,9.999999899990002e-07
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2013-11-26 02:07:12,3c650cf5ab6f92a756c0689013d5afe3f1638f77ae282eb55b8b6b33f7281539,0.0001,10000.00020001,0.0001,271539.0,849.6,0.08496000000000001,buy,9.999999799990004e-07
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2013-12-02 10:42:30,48801d2cb899cce03cb6cd0c322ba80d8ad5c68c1874d655b9aa6bbc055402f7,0.0001,10000.00030001,0.0004,272647.0,998.1,0.09981000000000001,buy,9.99999969999001e-07
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2013-12-25 21:26:40,9a48d739bc5b8645c0d61d52e8ab1d645c83442e9f7ce27189fc782d3dfd95d0,0.000269,10000.00056901,0.0005,276944.0,,,buy,2.6899998469363184e-06
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2014-02-06 19:05:19,9f69ef9c16c7542ab6dbb2cfb590a7c36d9f461eb5b7ab11239495815204b1d5,0.00777,10000.00833901,0.0001,284499.0,771.6,5.995332,buy,7.769993520594632e-05
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2014-03-27 10:40:24,8a90693d2fcc32976e1b3391f504a6b703fdbafbd4e48a5d8a6c1ceb7a099146,5.5e-05,10000.00839401,0.0001,292697.0,498.5,0.0274175,buy,5.499995383298376e-07
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2014-07-29 18:39:12,9cc3b6c6bf3f9c445d461eca8b090d70ad4934c1cff9c9b72ccad7693137c4e4,0.0001,10000.00849401,0.0002,313042.0,575.0,0.0575,buy,9.999991505997214e-07
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2014-08-30 13:20:52,e623219efa4eb268787797731c6f49b77470b29717ff744a6a6948368ac8f1e1,0.0001,10000.00859401,0.00012152,318248.0,499.0,0.0499,buy,9.999991405997385e-07
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2014-09-07 00:31:10,47cfdc8448109c2b9dd792be56652e8174560b97eb1ca06b73a99c70e533fea2,1e-05,10000.00860401,0.0004,319467.0,479.7,0.004797,buy,9.999991395997405e-08
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2015-01-28 13:14:33,8663b52719fa852c16331accc622f01a160d11da69f5840f2327aaa49878b3ab,0.00010003,10000.00870404,0.0002,340849.0,236.1,0.023617083,buy,1.0002991293356367e-06
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2015-03-09 18:19:55,36d292b2a451da3393537a7d3f72a39528abe3a9d2f3477423e70433dc49986d,0.0001,10000.00880404,0.0001,346882.0,291.0,0.0291,buy,9.999991195967752e-07
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2015-04-01 19:23:12,b3f20f69914fd1a6ec20eb71ac825f9b15c86f29c2612378e703870e7a4115e2,0.0005,10000.00930404,0.0002089,350272.0,246.9,0.12345,buy,4.999995347984327e-06
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2015-04-02 17:52:36,a45febacfe256008d9d3d993869166e5438e3036164cfc7e3ac2e494fa5f27be,0.0005,10000.00980404,0.00020498,350408.0,253.2,0.1266,buy,4.999995097984806e-06
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2015-11-25 00:47:46,77bfb2a8098508646980195c7885baf710c1b30b83cfb7432c6de01a1afe1bc7,0.000135,10000.00993904,0.0001,385201.0,329.9,0.0445365,buy,1.3499986582309338e-06
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2016-01-07 06:02:34,00082718d96fd32f96482a7b1e73639fe7b91e83f5ce4361b5467e3049801fab,0.0001,10000.01003904,0.0001,392129.0,459.0,0.0459,buy,9.999989960970078e-07
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2018-05-08 09:45:17,a1fb2a0352f7917072ef699a3e1a3723c21db4fc01fdbcdd9f7046d96b37a738,6.66e-06,10000.0100457,4.163e-05,521738.0,9184.7,0.061170102000000004,buy,6.65999330957052e-08
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2018-05-21 05:24:36,763399427209efd58054a70e6e2050fab6d139d81c32f0006dc3374d55e872a8,3.3e-05,10000.0100787,3.451e-05,523643.0,8393.4,0.2769822,buy,3.2999966740323525e-07
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2018-10-14 09:17:36,ef6682e236e7d54461a0e9959c233de61701fa8964a21097f9bf877fab2e688c,5.55e-06,10000.01008425,2.26e-06,545700.0,6335.2,0.03516036,buy,5.549994403246894e-08
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2018-10-18 19:07:12,55da8e7e6beb31b73c8bd3c643f19fcd232d43fc6453280407cfb35597553d44,6.67e-06,10000.01009092,2.26e-06,546324.0,6613.0,0.044108709999999995,buy,6.669993269363152e-08
1CPaziTqeEixPoSFtJxu74uDGbpEAotZom,2018-10-23 11:50:56,1d6580dcd979951bd600252b741c22a3ea8e605e43168f8452c68915c3ea2bf3,8.88e-06,10000.0100998,0.00085258,547011.0,6550.0,0.058164,buy,8.879991031386658e-08
