wallet_address,timestamp,hash,amount_btc,balance_btc,fee,block_height,price_usd,transaction_value_usd,transaction_type,portfolio_pct
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2020-08-19 00:16:08,1f9fae3a9ae64cdbea51038ca41a893cb2bd59d3424a2ec548b459fe6fc0f2ef,5.47e-06,10000.01182408,0.0111331,644336.0,11778.0,0.06442566,buy,5.469993532235888e-08
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2020-10-03 15:21:07,56629e9daa6a81c035d089f74c9e00cc8b16b5d7b482be803fa5c8f86e8ff91f,0.00010761,10000.01193169,0.00175262,651091.0,10558.6,1.136210946,buy,1.076098716032371e-06
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2020-10-10 02:50:57,0bafad8ffed7b4b04709ff5dfe09e47be555be4352dae93e96e832a7a6db08b5,5.47e-06,10000.01193716,3.226e-05,652043.0,11308.0,0.06185476,buy,5.469993470381275e-08
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2021-01-02 13:43:39,e38a9fe61ed19b8f625464c83997003156ef8ec963bf808de7545a612b18d479,0.00032422,10000.01226138,1.125e-05,664147.0,32185.0,10.4350207,buy,3.2421960246202513e-06
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2021-07-26 19:24:20,6feb1a5c34082a72b2983d86a0380a7791be9bf70094d0350a045275ffe04411,0.0002489,10000.01251028,1.504e-05,692798.0,37296.0,9.282974399999999,buy,2.488996886195203e-06
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2022-06-13 11:45:01,2b3ab498fe7ecb86b3af852780056c6feba3817d84f7f3d0c03b6337dd4e73a3,1e-05,10000.01252028,5.876e-05,740599.0,22487.0,0.22487000000000001,buy,9.999987479735677e-08
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2022-06-17 00:59:25,c7ce1c91832c142b88e1a3aceb95c66bd4af6fe777554c94da3308636adc4038,6e-06,10000.01252628,6.51e-06,741111.0,20411.0,0.122466,buy,5.999992484241415e-08
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2022-10-24 05:20:56,fe462bec5a2c073f567bba4e3bdc9002a6747dcd9b2db4265e25f79738120da6,0.00026711,10000.01279339,0.00012792,760066.0,19340.0,5.1659074,buy,2.6710965827619686e-06
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2023-05-25 21:56:27,794035b2ed000f08bbe28d0863fd486922bdd5181b52ba73e00c5d37f42ebea3,5.46e-06,10000.01279885,0.000107,791399.0,26498.0,0.14467908000000002,buy,5.459993011836844e-08
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2023-05-28 03:02:13,256a4421cd16c61dc63d92639aabbd81317871da7337bb97f89159d64465bed4,5.46e-06,10000.01280431,7.072e-05,791719.0,28096.0,0.15340416,buy,5.459993008855692e-08
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2024-01-17 12:48:35,697af958ffc2b64f29ec8110ee48538b428cc917eb0771fb943efc2a98806aa2,5.46e-06,10000.01280977,0.00013938,826130.0,42778.0,0.23356788,buy,5.459993005874539e-08
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2024-02-04 10:36:42,e2463da1c66f759db96daded10e3e5766241b7804645e5f225af7c25a8280ab0,5.46e-06,10000.01281523,5.656e-05,828877.0,42583.0,0.23250318,buy,5.4599930028933875e-08
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2024-04-27 04:52:59,c097a280bfed180a99d579053473408b8f0caa1c886bbc819fda65b08d590728,5.46e-06,10000.01282069,0.016116,841047.0,63574.0,0.34711404,buy,5.4599929999122345e-08
1P1iThxBH542Gmk1kZNXyji4E4iwpvSbrt,2024-11-12 10:43:13,1bc697d1a7b066f5cb266157115506183906a3e756b3319ce48388708155fefc,6e-06,10000.01282669,1.94e-06,,88007.0,0.528042,buy,5.999992303995872e-08
