wallet_address,rank,first_timestamp,last_timestamp,transactions,amount_btc,balance_btc,total_fee,first_block,last_block,last_updated,price_usd,transaction_value_usd,transaction_type,portfolio_pct,timestamp
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2021-10-11 12:39:15,2021-10-11 13:02:54,"de6345c4f88ec9cfdf44a4782b5711134f90c0468ed8623d3ced460603c6023b,05cef2b9072bc87b720f46effc1731e4689979dc50d6db40aadc53eee6069537",6230.0,6230.0,0.0016771499999999999,704522,704529,2025-07-13 20:07:52.387249,57468.0,358025640.0,buy,100.0,2021-10-11
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2021-11-06 07:42:08,2021-11-06 07:42:08,3076cf20374b7bb8b01444a3258981773b90d0a8225f54cca0e8e5af2b85cd86,700.0,6930.0,0.00130216,708456,708456,2025-07-13 20:07:52.387249,61496.0,43047200.0,buy,10.1010101010101,2021-11-06
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2021-11-26 11:51:44,2021-11-26 11:51:44,8502841412518b9d0c1c6702940c973290388135a49062a2eaa82895ad186ab9,1070.0,8000.0,0.00130216,711377,711377,2025-07-13 20:07:52.387249,53738.0,57499660.0,buy,13.375,2021-11-26
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2021-11-30 20:01:45,2021-11-30 20:01:45,e564265ebd3b93a70e91d243ee1cbd5c88a29203c76844dae5ec61bec83221a4,4800.0,12800.0,0.001558,711992,711992,2025-07-13 20:07:52.387249,56938.0,273302400.0,buy,37.5,2021-11-30
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2021-12-04 09:40:45,2021-12-04 09:40:45,14f8d957c6fc05ee15f3d95e38c96c50fc1212311b8f44831d616b916ff33bec,2000.0,14800.0,0.0025748,712536,712536,2025-07-13 20:07:52.387249,49272.0,98544000.0,buy,13.513513513513514,2021-12-04
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2021-12-22 22:56:54,2021-12-22 22:56:54,9b6732cf3db359b73a9357e171711d674a9f06471bb49d3fe67166170b35f65a,7200.0,22000.0,0.00160393,715311,715311,2025-07-13 20:07:52.387249,48626.0,350107200.0,buy,32.72727272727273,2021-12-22
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2021-12-23 17:05:06,2021-12-23 17:05:06,d9e314a7b2518b358f91611e913bf94dd14a35fec43e60f03d996f1799a1e59c,0.0001,22000.0001,0.00014562,715426,715426,2025-07-13 20:07:52.387249,50812.0,5.0812,buy,4.545454524793389e-07,2021-12-23
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2022-01-06 22:43:14,2022-01-06 22:43:14,9cac1445dc26dcc9f8a630a955ee474271f180801c33744094a41cc13769f8d3,3000.0,25000.0001,0.00174824,717505,717505,2025-07-13 20:07:52.387249,43111.0,129333000.0,buy,11.999999952,2022-01-06
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2022-01-21 21:51:26,2022-01-21 21:51:26,aa0d60c6cf588353eb77b62009d93addfc9976e9e83c60b8cc1f0b7530941bd1,3000.0,28000.0001,0.00283392,719817,719817,2025-07-13 20:07:52.387249,36501.0,109503000.0,buy,10.714285676020408,2022-01-21
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2022-01-22 23:15:58,2022-01-22 23:15:58,0e1ab4b536f567b5d909d07c44a67b01dcedc526f4199c7c34482036a314e332,3500.0,31500.0001,0.00288969,719955,719955,2025-07-13 20:07:52.387249,35103.0,122860500.0,buy,11.11111107583774,2022-01-22
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,2.0,2022-02-18 15:54:08,2022-02-18 15:54:08,0886ed8c93fdd01bbe6afd8cff6530d75cf7dd4a124da63d412e46f9bdb11e91,9000.0,40500.0001,0.00190568,723906,723906,2025-07-13 20:07:52.387249,40037.0,360333000.0,buy,22.22222216735254,2022-02-18
