wallet_address,rank,first_timestamp,last_timestamp,transactions,amount_btc,balance_btc,total_fee,first_block,last_block,last_updated,price_usd,transaction_value_usd,transaction_type,portfolio_pct,timestamp
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2021-08-14 04:37:58,2021-08-14 04:37:58,af8ef90ba98931e79014eef6bb648b307a8c1dcb70f2fca75f39de6708a4f688,10001.7407377,10001.7407377,0.00031189,695662,695662,2025-07-16 17:58:16.007206,47084.0,470921960.8938668,buy,100.0,2021-08-14
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2022-06-17 00:56:27,2022-06-17 00:56:27,3ca533927ddabf1e2417b9b726f298c5c92533ff5b7e98b484213619db8c5246,6e-06,10001.7407437,6.42e-06,741111,741111,2025-07-16 17:58:16.007206,20411.0,0.122466,buy,5.998955735559674e-08,2022-06-17
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2022-10-20 17:49:41,2022-10-20 17:49:41,f8111b4fb5c834241272a3358736814474085de107085c12b20fc3a57c4a4e75,1e-05,10001.7407537,2.19e-06,759576,759576,2025-07-16 17:58:16.007206,19057.0,0.19057000000000002,buy,9.998259549269605e-08,2022-10-20
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2023-09-06 17:10:39,2023-09-06 17:10:39,490f2acaeb4d7c13d81d6299615e17d912f14de83c5f2efbd069192671bc791e,1e-05,10001.7407637,3.06e-05,806493,806493,2025-07-16 17:58:16.007206,25783.0,0.25783,buy,9.998259539273087e-08,2023-09-06
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2024-01-16 17:04:39,2024-01-16 17:04:39,98fdef08dd768f63779162e9a77f8d21d1643f9424080eaddf4e6ba1ac6f9baa,5.46e-06,10001.74076916,0.00012338,826063,826063,2025-07-16 17:58:16.007206,43163.0,0.23566998,buy,5.4590497054629824e-08,2024-01-16
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2024-02-02 08:41:37,2024-02-02 08:41:37,6b1022f45563d136a3093af70060735ce6e9bd7c45791bd3a9ae1369be0e0040,5.46e-06,10001.74077462,7.607e-05,828531,828531,2025-07-16 17:58:16.007206,43201.0,0.23587746,buy,5.45904970248286e-08,2024-02-02
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2024-02-19 13:18:59,2024-02-19 19:34:10,"3f64017d357b587c2e92d7d0ad8aedb73873b0938a34b11c540f2b85bee38fbe,94c9fe8f1b2b2c17beb66724349233f793a159401e883966cc14b35f50405cdc",1.323e-05,10001.74078785,8.680999999999999e-05,831132,831158,2025-07-16 17:58:16.007206,51732.0,0.68441436,buy,1.3227697338518963e-07,2024-02-19
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2024-04-27 04:52:58,2024-04-27 04:52:58,c097a280bfed180a99d579053473408b8f0caa1c886bbc819fda65b08d590728,5.46e-06,10001.74079331,0.016116,841047,841047,2025-07-16 17:58:16.007206,63574.0,0.34711404,buy,5.459049692281672e-08,2024-04-27
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2024-10-18 14:11:08,2024-10-18 14:11:08,478a963224580e5a698e8c959befdea072a7d909e9e7ba7f5d8b30127e8e34d0,7e-06,10001.74080031,1.83e-05,866200,866200,2025-07-16 17:58:16.007206,68368.0,0.478576,buy,6.998781651873078e-08,2024-10-18
bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,38.0,2024-11-12 10:43:04,2024-11-12 10:43:04,c55dedf3ba877766b2088f1321ce4dc7fccfc2043306913e67367ec026594555,3.3e-06,10001.74242,1.13e-06,879204,879204,2025-07-16 17:58:16.007206,88007.0,0.2904231,buy,3.299425101571452e-08,2024-11-12
