wallet_address,timestamp,hash,amount_btc,balance_btc,fee,block_height,price_usd,transaction_value_usd,transaction_type,portfolio_pct
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2019-04-15 22:58:51,1112371343f504c773627affdd8b96535384dd5bb6253f4c8a9370da2b7c1d0f,9.99e-06,15745.55557824,1.13e-05,571802,5049.2,0.050441507999999996,buy,6.344647510441582e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2019-06-18 12:39:33,786cf1ab0510eea36a1c84cd7a32462e1617ba33b8d096ccc01ac3ddd1b5a26b,7.77e-06,15745.55558601,0.00092923,581257,9095.9,0.070675143,buy,4.934725839019413e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2019-07-23 10:25:59,8163009e0c5a75c481593a75dda410389d04cb1973f8809b3d66baeba2aa9baf,5.47e-06,15745.55559148,0.0016814,586651,9854.9,0.053906303,buy,3.4739961814747555e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2019-09-18 18:29:01,5bed37c428d62ff931b5e2e58feca515fff590000924561e370d62ed5563a96b,1.11e-05,15745.55560258,8e-06,595490,10185.0,0.1130535,buy,7.049608334037575e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2019-11-21 18:41:05,9c63828722d92e8dccefed86e6318b897038719b79f8f437dc6b407882ef2ccc,5.46e-06,15745.55560804,1.649e-05,604813,7671.1,0.04188420600000001,buy,3.4676451793241346e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2019-12-11 17:52:37,13847834e3295bb1edcfc6453e81a6c351de860cafff04114b5a4e205ba58bb9,7.77e-06,15745.55561581,8.292e-05,607679,7230.7,0.056182539,buy,4.9347258296799625e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-03-08 15:01:06,8747542506df614a1272a6e4d24112ad350698de7bc17d20de3cc0ee3442b4a6,6e-06,15745.55562181,3e-06,620814,8074.0,0.048444,buy,3.810599094825897e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-03-10 00:06:37,3cae0ef3089b5aea5e71d93ace3610e118808aa5e67cea6f4c8505bbfdc12b98,6e-06,15745.55562781,3e-06,621012,7913.8,0.047482800000000006,buy,3.810599093373831e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-08-04 10:11:09,a79b970c17d97557357ec0661a2b9de44724440e1c635e1b603381c53ece725d,5.47e-06,15745.55563328,0.00327088,642179,11184.0,0.06117648,buy,3.473996172252277e-08
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-08-04 11:17:33,69d573d610392d2b90cb98d816dfd9d7c7421e65766df77c879059531674d860,8.898e-05,15745.55572226,1.135e-05,642187,11184.0,0.9951523200000001,buy,5.651118421575055e-07
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,2020-08-08 21:45:10,f3282eea2b54dbc6cc14e26b8f5e210a89c18ed6ede578266d9bfea6e62d904a,5.47e-06,15745.55572773,0.00345015,642827,11764.0,0.06434908,buy,3.473996151413448e-08
