hash,ver,vin_sz,vout_sz,size,weight,fee,relayed_by,lock_time,tx_index,double_spend,time,block_index,block_height,inputs,out,result,balance
5f13a48cd26f8e393f4f62fb2656e7c670dd20108fbe9a0837dc050aec8cce93,1,1,1,191,764,194,0.0.0.0,0,5200490778411195,False,1738002568,881089,881089,"[{'sequence': 4294967295, 'witness': '', 'script': '47304402204c9b918e2cfe0600c27a629f4a6cefff046cb069bd525bc1f748606cb799604502206a0de4664787d61186bfe713d9d48f0b8452e16434819c8a590fa11c17da2f740121021948bd52785ee98f23615b2a567d15d76aad14af2e62e4e051b73764761d6661', 'index': 0, 'prev_out': {'type': 0, 'spent': True, 'value': 794, 'spending_outpoints': [{'tx_index': 5200490778411195, 'n': 0}], 'n': 17, 'tx_index': 1641130212132113, 'script': '76a91414c0d4120c70edc1fbe3b65b22dfbb69eceaea7d88ac', 'addr': '12tjWnkMbkFZP2gaqqVfBGShAPBpKcj2me'}}]","[{'type': 0, 'spent': False, 'value': 600, 'spending_outpoints': [], 'n': 0, 'tx_index': 5200490778411195, 'script': '76a91414adec07961b45af6b9b9a353d279d737047f4c188ac', 'addr': '12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me'}]",600,1000001138538
0f99bd5a035496731198c9f0d162f2b312f6c2003978f25bf1af37cf97cf1a89,2,1,1,323,578,290,0.0.0.0,0,4823943839606517,False,1736331382,878427,878427,"[{'sequence': 4294967295, 'witness': '03409c728f14cbc9d1684c9ace257ff64847c041dc993edadfc4c6f5daabb85dd42eb03dc49ca09af17a37ddca1d1a2918bfe51c753b8122ee2df200344b0e75756087209a48022bbff208a02c1934ea083cf6ac31f02dde49724252e585dac91318c3b7ac0063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800417b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22f096b999222c22616d74223a223134393539393635303137302e373639227d6821c19a48022bbff208a02c1934ea083cf6ac31f02dde49724252e585dac91318c3b7', 'script': '', 'index': 0, 'prev_out': {'type': 0, 'spent': True, 'value': 836, 'spending_outpoints': [{'tx_index': 4823943839606517, 'n': 0}], 'n': 189, 'tx_index': 2214167251729481, 'script': '5120d9a4b75a25f90015fbbcfb4d197671c1bb00f11f922279fa098fa0291de3b413', 'addr': 'bc1pmxjtwk39lyqpt7auldx3jan3cxaspugljg38n7sf37szj80rksfs0ctmu3'}}]","[{'type': 0, 'spent': False, 'value': 546, 'spending_outpoints': [], 'n': 0, 'tx_index': 4823943839606517, 'script': '76a91414adec07961b45af6b9b9a353d279d737047f4c188ac', 'addr': '12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me'}]",546,1000001137938
7ed829944f52170e722df79da39a7724130d75fcb2add1517a1d15798c443034,2,1,1,308,563,282,0.0.0.0,0,1836221220201123,False,1735545169,877017,877017,"[{'sequence': 4294967295, 'witness': '0340ea2231d3c2dc5efcf5476a92021cebf48c12cc5313f2df61ac643b8e361a4397b86422cc5d61cfbdc6792e2b56c7c96cf4769cff2d1e587cb3154a7b4975968b78208ff1f0ab031026719a012c362970de636ab0efc27790bc4428bc8e52d511f551ac0063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800327b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22f096a591222c22616d74223a2231227d6821c18ff1f0ab031026719a012c362970de636ab0efc27790bc4428bc8e52d511f551', 'script': '', 'index': 0, 'prev_out': {'type': 0, 'spent': True, 'value': 828, 'spending_outpoints': [{'tx_index': 1836221220201123, 'n': 0}], 'n': 89, 'tx_index': 5672303711991658, 'script': '51207b4836b2edf3798b391cccd5ec58e832d494fe5445f12bb7ff528e3fbe63496c', 'addr': 'bc1p0dyrdvhd7duckwguen27ck8gxt2fflj5ghcjhdll228rl0nrf9kqlceyqu'}}]","[{'type': 0, 'spent': False, 'value': 546, 'spending_outpoints': [], 'n': 0, 'tx_index': 1836221220201123, 'script': '76a91414adec07961b45af6b9b9a353d279d737047f4c188ac', 'addr': '12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me'}]",546,1000001137392
080ffc20e82af1b687833eafbe45fd9c78a377465b0706459ddb7e651bb33544,2,1,4,312,918,478,0.0.0.0,0,2399917723922395,False,1735184836,876403,876403,"[{'sequence': 4294967293, 'witness': '024830450221009853a57bdb7ec11dd06e62ce720fb9581cc2090a0a829ad054b91ef13915a2390220576ce5f25f81ba6f313dd55506468790e9016b4faa7fd659b0ec658b644b6a03012102be559a5a88b3c1c76b9aa691febfd9dde7c3717c42c4111a5c1ff3e18e8f3561', 'script': '', 'index': 0, 'prev_out': {'type': 0, 'spent': True, 'value': 77007, 'spending_outpoints': [{'tx_index': 2399917723922395, 'n': 0}], 'n': 1, 'tx_index': 6332465492672078, 'script': '00140712eae76f786a119e0a3727d39e3f256522ac19', 'addr': 'bc1qqufw4em00p4pr8s2xuna883ly4jj9tqer808c5'}}]","[{'type': 0, 'spent': False, 'value': 547, 'spending_outpoints': [], 'n': 0, 'tx_index': 2399917723922395, 'script': '76a91414adec07961b45af6b9b9a353d279d737047f4c188ac', 'addr': '12tLs9c9RsALt4ockxa1hB4iTCTSmxj2me'}, {'type': 0, 'spent': True, 'value': 75322, 'spending_outpoints': [{'tx_index': 8470815893394504, 'n': 0}], 'n': 1, 'tx_index': 2399917723922395, 'script': '00140712eae76f786a119e0a3727d39e3f256522ac19', 'addr': 'bc1qqufw4em00p4pr8s2xuna883ly4jj9tqer808c5'}, {'type': 0, 'spent': False, 'value': 330, 'spending_outpoints': [], 'n': 2, 'tx_index': 2399917723922395, 'script': '0020003c7374616d703a7b2270223a227372632d3230222c226f70223a227472616e', 'addr': 'bc1qqq78xarpd4cr57ezwq3r5gnnwf3j6v3sygkzymmsygazyarjv9hq0r4hhc'}, {'type': 0, 'spent': False, 'value': 330, 'spending_outpoints': [], 'n': 3, 'tx_index': 2399917723922395, 'script': '002073666572222c227469636b223a227374616d70222c22616d74223a31307d0000', 'addr': 'bc1qwdnx2u3z9s38g6trdv3r5gnnw3sk6upz9s3xzmt5ygarzvraqqqqhx9lkg'}]",547,1000001136846
