hash,ver,vin_sz,vout_sz,size,weight,fee,relayed_by,lock_time,tx_index,double_spend,time,block_index,block_height,inputs,out,result,balance
ceb9036430bcc17a92c72590dd2ae9761d81e983250200c5daebaa37c40aa31d,2,2,2,382,880,440,0.0.0.0,0,1042755120199005,False,1730902799,869132,869132,"[{'sequence': 2147483649, 'witness': '0247304402206d330e2a3f16943df1e2648d6553e3584e050ea24ee711585e8aae226e6586e802201f4345f4605e06ac5aa3ebc18d6694b4de98ffa3683936f79b8240af060a88d0012102dc771f5ea6797389374d0f5a4c498bc4fd16d86783f6ff0fde1b70a8dbcb558b', 'script': '', 'index': 0, 'prev_out': {'type': 0, 'spent': True, 'value': 330, 'spending_outpoints': [{'tx_index': 1042755120199005, 'n': 0}], 'n': 0, 'tx_index': 1498597563995068, 'script': '0014f881d18dfae68fe5daa64f26898e4a0c199becb0', 'addr': 'bc1qlzqarr06u687tk4xfungnrj2psvehm9ske2pyg'}}, {'sequence': 2147483649, 'witness': '02473044022061bba9f6d9bbc90316fdb88b141272e31b25ea39f48329842df747a8ce980cff02202dfcb2d88473da286b6d0147cabab750f9b1d1e297c18b6909909b7e94b697fb012102dc771f5ea6797389374d0f5a4c498bc4fd16d86783f6ff0fde1b70a8dbcb558b', 'script': '', 'index': 1, 'prev_out': {'type': 0, 'spent': True, 'value': 121145, 'spending_outpoints': [{'tx_index': 1042755120199005, 'n': 1}], 'n': 1, 'tx_index': 3834568530683162, 'script': '0014f881d18dfae68fe5daa64f26898e4a0c199becb0', 'addr': 'bc1qlzqarr06u687tk4xfungnrj2psvehm9ske2pyg'}}]","[{'type': 0, 'spent': False, 'value': 546, 'spending_outpoints': [], 'n': 0, 'tx_index': 1042755120199005, 'script': '0020eab3cd0683f9554a66261793846f509ceaefd2cd4dfc20adf400689eb4addc09', 'addr': 'bc1qa2eu6p5rl9255e3xz7fcgm6snn4wl5kdfh7zpt05qp5fad9dmsys0qjg0e'}, {'type': 0, 'spent': True, 'value': 120489, 'spending_outpoints': [{'tx_index': 4626898501484674, 'n': 1}], 'n': 1, 'tx_index': 1042755120199005, 'script': '0014f881d18dfae68fe5daa64f26898e4a0c199becb0', 'addr': 'bc1qlzqarr06u687tk4xfungnrj2psvehm9ske2pyg'}]",546,5171031881858
