hash,ver,vin_sz,vout_sz,size,weight,fee,relayed_by,lock_time,tx_index,double_spend,time,block_index,block_height,inputs,out,result,balance
cff6e2a36febfc427e2f3933a04da17679ed74953ec2bb4fe0c16373346f8255,1,1,1,191,764,194,0.0.0.0,0,3008598394170488,False,1737987018,881060,881060,"[{'sequence': 4294967295, 'witness': '', 'script': '473044022026456ba455ee57c340628f4a652abe07922435f2d9bda336794342e493139ce3022038a1cec92078f24262d71fa35cd01d7f7071c600cb4739d89dd42aafadbc3ae8012103694d685281d98d2290be29b8fd7bfaa61807e056dec41e7ef788a611c1a680fe', 'index': 0, 'prev_out': {'type': 0, 'spent': True, 'value': 794, 'spending_outpoints': [{'tx_index': 3008598394170488, 'n': 0}], 'n': 346, 'tx_index': 8940705351436532, 'script': '76a91455ffb418dad5027d20f06b3449c7e466be63025a88ac', 'addr': '18qiktzvs5Md2VbFpndFUgvyskjEAWixhS'}}]","[{'type': 0, 'spent': False, 'value': 600, 'spending_outpoints': [], 'n': 0, 'tx_index': 3008598394170488, 'script': '76a91455ef18af8ee521862d32b826a5e1e0d248eca98088ac', 'addr': '18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS'}]",600,1000000706247
1e8ee794f8d10d12322eea8e70d2af0aa195e868ea1a521c54e98a998b03d4f4,2,1,1,323,578,290,0.0.0.0,0,8614125751185757,False,1736331337,878427,878427,"[{'sequence': 4294967295, 'witness': '034024a506b8c3edc7650a208af1ffe5bcc6c928874c0b6c9ef2719b285d0f9a24bd2c263023a130024dcb412dac9e40ddd2b9ad713b69e8550e9bae012d5a23774d87209a48022bbff208a02c1934ea083cf6ac31f02dde49724252e585dac91318c3b7ac0063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800417b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22f096b999222c22616d74223a223134393539393635303137302e373639227d6821c19a48022bbff208a02c1934ea083cf6ac31f02dde49724252e585dac91318c3b7', 'script': '', 'index': 0, 'prev_out': {'type': 0, 'spent': True, 'value': 836, 'spending_outpoints': [{'tx_index': 8614125751185757, 'n': 0}], 'n': 196, 'tx_index': 2214167251729481, 'script': '5120d9a4b75a25f90015fbbcfb4d197671c1bb00f11f922279fa098fa0291de3b413', 'addr': 'bc1pmxjtwk39lyqpt7auldx3jan3cxaspugljg38n7sf37szj80rksfs0ctmu3'}}]","[{'type': 0, 'spent': False, 'value': 546, 'spending_outpoints': [], 'n': 0, 'tx_index': 8614125751185757, 'script': '76a91455ef18af8ee521862d32b826a5e1e0d248eca98088ac', 'addr': '18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS'}]",546,1000000705647
c21b68f13058d11766191891e7df84bc9593b39ce7ec73a04a0371a8b8ca9589,2,1,1,308,563,282,0.0.0.0,0,4840846215417376,False,1735545133,877017,877017,"[{'sequence': 4294967295, 'witness': '03403e300f11960e6d70460fda7b8986a8b995d2137c62690bec6ea8fd72d3d0a60287eab300fc06016a5f5e3888b5b2ff97f0b4e8e02818896441f9ec7bde74071078208ff1f0ab031026719a012c362970de636ab0efc27790bc4428bc8e52d511f551ac0063036f7264010118746578742f706c61696e3b636861727365743d7574662d3800327b2270223a226272632d3230222c226f70223a226d696e74222c227469636b223a22f096a591222c22616d74223a2231227d6821c18ff1f0ab031026719a012c362970de636ab0efc27790bc4428bc8e52d511f551', 'script': '', 'index': 0, 'prev_out': {'type': 0, 'spent': True, 'value': 828, 'spending_outpoints': [{'tx_index': 4840846215417376, 'n': 0}], 'n': 96, 'tx_index': 5672303711991658, 'script': '51207b4836b2edf3798b391cccd5ec58e832d494fe5445f12bb7ff528e3fbe63496c', 'addr': 'bc1p0dyrdvhd7duckwguen27ck8gxt2fflj5ghcjhdll228rl0nrf9kqlceyqu'}}]","[{'type': 0, 'spent': False, 'value': 546, 'spending_outpoints': [], 'n': 0, 'tx_index': 4840846215417376, 'script': '76a91455ef18af8ee521862d32b826a5e1e0d248eca98088ac', 'addr': '18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS'}]",546,1000000705101
0044e63c74de163a91418b1eabfde530252b9b3ab48db09924d7084ab7717670,2,1,4,312,918,478,0.0.0.0,0,3956928521257242,False,1735184968,876403,876403,"[{'sequence': 4294967293, 'witness': '02483045022100cb92e625b5c3d22e2dbbe317ed2ed7d337b4e550ee4e6298d814bc3a71f02acd0220799731300c3c8db7959f0c542baa64e19d6791e8e0b738f7b8bf3e9560ee0291012102be559a5a88b3c1c76b9aa691febfd9dde7c3717c42c4111a5c1ff3e18e8f3561', 'script': '', 'index': 0, 'prev_out': {'type': 0, 'spent': True, 'value': 65212, 'spending_outpoints': [{'tx_index': 3956928521257242, 'n': 0}], 'n': 1, 'tx_index': 519990272276365, 'script': '00140712eae76f786a119e0a3727d39e3f256522ac19', 'addr': 'bc1qqufw4em00p4pr8s2xuna883ly4jj9tqer808c5'}}]","[{'type': 0, 'spent': False, 'value': 547, 'spending_outpoints': [], 'n': 0, 'tx_index': 3956928521257242, 'script': '76a91455ef18af8ee521862d32b826a5e1e0d248eca98088ac', 'addr': '18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS'}, {'type': 0, 'spent': True, 'value': 63527, 'spending_outpoints': [{'tx_index': 3710918770310475, 'n': 0}], 'n': 1, 'tx_index': 3956928521257242, 'script': '00140712eae76f786a119e0a3727d39e3f256522ac19', 'addr': 'bc1qqufw4em00p4pr8s2xuna883ly4jj9tqer808c5'}, {'type': 0, 'spent': False, 'value': 330, 'spending_outpoints': [], 'n': 2, 'tx_index': 3956928521257242, 'script': '0020003c7374616d703a7b2270223a227372632d3230222c226f70223a227472616e', 'addr': 'bc1qqq78xarpd4cr57ezwq3r5gnnwf3j6v3sygkzymmsygazyarjv9hq0r4hhc'}, {'type': 0, 'spent': False, 'value': 330, 'spending_outpoints': [], 'n': 3, 'tx_index': 3956928521257242, 'script': '002073666572222c227469636b223a227374616d70222c22616d74223a31307d0000', 'addr': 'bc1qwdnx2u3z9s38g6trdv3r5gnnw3sk6upz9s3xzmt5ygarzvraqqqqhx9lkg'}]",547,1000000704555
